user_id,pred_date
12685,2017-05-28
12680,2017-05-26
12642,2017-05-05
12631,2017-05-16
12585,2017-05-25
12563,2017-05-24
12429,2017-05-29
12408,2017-05-25
12381,2017-05-03
12368,2017-05-12
12353,2017-05-02
12240,2017-05-30
12208,2017-05-29
12090,2017-05-20
12075,2017-05-22
12068,2017-05-26
12039,2017-05-31
12032,2017-05-12
12007,2017-05-27
11962,2017-05-19
11881,2017-05-23
11773,2017-05-26
11737,2017-05-15
11637,2017-05-22
11621,2017-05-26
11596,2017-05-18
11586,2017-05-27
11532,2017-05-27
11502,2017-05-26
11476,2017-05-05
11374,2017-05-23
11362,2017-05-24
11335,2017-05-25
11317,2017-05-31
11286,2017-05-11
11266,2017-05-03
11228,2017-05-02
11224,2017-05-26
11219,2017-05-18
11216,2017-05-29
11212,2017-05-23
11196,2017-05-26
11191,2017-05-26
11150,2017-05-03
11107,2017-05-13
11100,2017-05-14
11091,2017-05-18
11075,2017-05-30
11059,2017-05-28
11012,2017-05-04
11008,2017-05-27
10974,2017-05-22
10964,2017-05-06
10894,2017-05-31
10871,2017-05-14
10852,2017-05-30
10815,2017-05-31
10756,2017-05-09
10730,2017-05-21
10695,2017-05-21
10655,2017-05-27
10636,2017-05-18
10579,2017-05-24
10562,2017-05-21
10518,2017-05-24
10516,2017-05-11
10514,2017-05-01
10464,2017-05-13
10393,2017-05-31
10358,2017-05-17
10324,2017-05-15
10321,2017-05-20
10313,2017-05-11
10298,2017-05-26
10282,2017-05-11
10265,2017-05-26
10181,2017-05-26
10129,2017-05-03
10090,2017-05-28
10039,2017-05-27
9976,2017-05-10
9938,2017-05-24
9907,2017-05-04
9902,2017-05-02
9745,2017-05-10
9736,2017-05-29
9692,2017-05-25
9672,2017-05-22
9670,2017-05-29
9599,2017-05-27
9596,2017-05-31
9553,2017-05-27
9544,2017-05-18
9510,2017-05-21
9483,2017-05-25
9480,2017-05-20
9436,2017-05-09
9370,2017-05-27
9366,2017-05-14
9342,2017-05-26
9331,2017-05-29
9276,2017-05-25
9261,2017-05-16
9198,2017-05-16
9186,2017-05-26
9141,2017-05-29
9135,2017-05-07
9111,2017-05-15
9100,2017-05-23
9025,2017-05-06
8989,2017-05-24
8926,2017-05-26
8886,2017-05-27
8865,2017-05-13
8863,2017-05-21
8795,2017-05-30
8758,2017-05-24
8743,2017-05-14
8655,2017-05-24
8599,2017-05-25
8597,2017-05-11
8535,2017-05-27
8516,2017-05-16
8480,2017-05-25
8421,2017-05-05
8418,2017-05-21
8271,2017-05-25
8237,2017-05-28
8197,2017-05-24
8129,2017-05-26
8116,2017-05-02
8094,2017-05-13
8054,2017-05-08
8038,2017-05-11
8025,2017-05-30
7998,2017-05-19
7994,2017-05-17
7884,2017-05-23
7867,2017-05-27
7834,2017-05-27
7806,2017-05-10
7741,2017-05-16
7735,2017-05-08
7723,2017-05-29
7656,2017-05-30
7518,2017-05-15
7508,2017-05-20
7485,2017-05-09
7430,2017-05-31
7342,2017-05-24
7325,2017-05-14
7204,2017-05-14
7202,2017-05-14
7191,2017-05-20
7133,2017-05-23
6989,2017-05-18
6975,2017-05-29
6950,2017-05-09
6939,2017-05-21
6820,2017-05-22
6811,2017-05-08
6805,2017-05-25
6724,2017-05-31
6701,2017-05-25
6605,2017-05-16
6549,2017-05-07
6514,2017-05-29
6367,2017-05-29
6328,2017-05-16
6285,2017-05-16
6254,2017-05-12
6142,2017-05-15
6137,2017-05-04
6116,2017-05-31
6042,2017-05-26
6026,2017-05-12
5955,2017-05-28
5931,2017-05-31
5901,2017-05-31
5864,2017-05-13
5784,2017-05-04
5766,2017-05-30
5702,2017-05-16
5654,2017-05-08
5572,2017-05-28
5384,2017-05-05
5356,2017-05-31
5264,2017-05-30
5203,2017-05-28
5199,2017-05-26
5190,2017-05-29
5185,2017-05-21
5172,2017-05-30
5126,2017-05-16
5085,2017-05-23
5051,2017-05-26
5018,2017-05-02
4995,2017-05-26
4978,2017-05-10
4920,2017-05-09
4905,2017-05-02
4894,2017-05-26
4840,2017-05-26
4804,2017-05-02
4801,2017-05-26
4760,2017-05-15
4636,2017-05-30
4634,2017-05-11
4505,2017-05-11
4477,2017-05-06
4466,2017-05-16
4456,2017-05-21
4416,2017-05-25
4401,2017-05-29
4346,2017-05-27
4323,2017-05-24
4316,2017-05-28
4168,2017-05-21
4128,2017-05-14
4074,2017-05-29
4064,2017-05-13
3985,2017-05-21
3981,2017-05-21
3979,2017-05-26
3956,2017-05-26
3950,2017-05-30
3949,2017-05-27
3909,2017-05-03
3854,2017-05-30
3776,2017-05-31
3741,2017-05-14
3727,2017-05-26
3688,2017-05-16
3662,2017-05-30
3553,2017-05-24
3527,2017-05-12
3486,2017-05-26
3429,2017-05-25
3408,2017-05-21
3402,2017-05-28
3382,2017-05-24
3322,2017-05-16
3302,2017-05-06
3287,2017-05-11
3060,2017-05-31
3008,2017-05-20
2914,2017-05-26
2895,2017-05-13
2870,2017-05-24
2861,2017-05-30
2771,2017-05-05
2757,2017-05-31
2701,2017-05-29
2632,2017-05-26
2597,2017-05-05
2558,2017-05-25
2523,2017-05-23
2355,2017-05-16
2317,2017-05-02
2275,2017-05-30
2260,2017-05-31
2207,2017-05-24
2175,2017-05-24
1969,2017-05-04
1949,2017-05-30
1829,2017-05-19
1805,2017-05-26
1774,2017-05-28
1725,2017-05-05
1623,2017-05-18
1599,2017-05-27
1577,2017-05-07
1531,2017-05-02
1518,2017-05-27
1445,2017-05-26
1443,2017-05-18
1435,2017-05-13
1388,2017-05-29
1375,2017-05-24
1372,2017-05-22
1342,2017-05-27
1340,2017-05-23
1311,2017-05-12
1255,2017-05-07
1165,2017-05-27
1088,2017-05-25
1077,2017-05-31
1069,2017-05-22
1003,2017-05-05
1002,2017-05-26
977,2017-05-20
913,2017-05-11
896,2017-05-26
871,2017-05-27
852,2017-05-29
849,2017-05-31
833,2017-05-05
775,2017-05-02
761,2017-05-19
736,2017-05-11
724,2017-05-27
666,2017-05-24
584,2017-05-26
567,2017-05-25
519,2017-05-26
514,2017-05-15
494,2017-05-21
491,2017-05-30
438,2017-05-27
428,2017-05-18
400,2017-05-21
390,2017-05-11
383,2017-05-24
363,2017-05-21
353,2017-05-20
278,2017-05-01
276,2017-05-21
242,2017-05-30
216,2017-05-29
199,2017-05-25
182,2017-05-24
139,2017-05-29
69,2017-05-17
98510,2017-05-01
97321,2017-05-01
97038,2017-05-01
96521,2017-05-01
95410,2017-05-01
95337,2017-05-01
94510,2017-05-01
92503,2017-05-01
91768,2017-05-01
91532,2017-05-01
91453,2017-05-01
90995,2017-05-01
86105,2017-05-01
85987,2017-05-01
84601,2017-05-01
84272,2017-05-01
83276,2017-05-01
82711,2017-05-01
82521,2017-05-01
82161,2017-05-01
81620,2017-05-01
80599,2017-05-01
80069,2017-05-01
78716,2017-05-01
78417,2017-05-01
78122,2017-05-01
78005,2017-05-01
77456,2017-05-01
76713,2017-05-01
76200,2017-05-01
76037,2017-05-01
75703,2017-05-01
75628,2017-05-01
75010,2017-05-01
74684,2017-05-01
73874,2017-05-01
73532,2017-05-01
73026,2017-05-01
72948,2017-05-01
72902,2017-05-01
71938,2017-05-01
70226,2017-05-01
69877,2017-05-01
69328,2017-05-01
69008,2017-05-01
68039,2017-05-01
67907,2017-05-01
67229,2017-05-01
66680,2017-05-01
66518,2017-05-01
66283,2017-05-01
64158,2017-05-01
62257,2017-05-01
61925,2017-05-01
61342,2017-05-01
58613,2017-05-01
57377,2017-05-01
57238,2017-05-01
56722,2017-05-01
55482,2017-05-01
54745,2017-05-01
54610,2017-05-01
51492,2017-05-01
51234,2017-05-01
50478,2017-05-01
50379,2017-05-01
50368,2017-05-01
50339,2017-05-01
49903,2017-05-01
49697,2017-05-01
49447,2017-05-01
49400,2017-05-01
48594,2017-05-01
48487,2017-05-01
48229,2017-05-01
48105,2017-05-01
48053,2017-05-01
47428,2017-05-01
46785,2017-05-01
46093,2017-05-01
45518,2017-05-01
44659,2017-05-01
42447,2017-05-01
40012,2017-05-01
39172,2017-05-01
37330,2017-05-01
35789,2017-05-01
35613,2017-05-01
35220,2017-05-01
34281,2017-05-01
33658,2017-05-01
33417,2017-05-01
33353,2017-05-01
33209,2017-05-01
33185,2017-05-01
32639,2017-05-01
31458,2017-05-01
30776,2017-05-01
30725,2017-05-01
28008,2017-05-01
27827,2017-05-01
27734,2017-05-01
27410,2017-05-01
26414,2017-05-01
18738,2017-05-01
17939,2017-05-01
17045,2017-05-01
15566,2017-05-01
14855,2017-05-01
14652,2017-05-01
14601,2017-05-01
14261,2017-05-01
14133,2017-05-01
13808,2017-05-01
13347,2017-05-01
12724,2017-05-01
12662,2017-05-01
12536,2017-05-01
12241,2017-05-01
12162,2017-05-01
11781,2017-05-01
11510,2017-05-01
10713,2017-05-01
10547,2017-05-01
9846,2017-05-01
7853,2017-05-01
7319,2017-05-01
6318,2017-05-01
6088,2017-05-01
5271,2017-05-01
4241,2017-05-01
3970,2017-05-01
3136,2017-05-01
1572,2017-05-01
1490,2017-05-01
1130,2017-05-01
368,2017-05-01
56419,2017-05-01
89209,2017-05-01
15059,2017-05-01
86419,2017-05-01
78862,2017-05-01
77030,2017-05-01
72362,2017-05-01
64993,2017-05-01
64087,2017-05-01
56038,2017-05-01
53811,2017-05-01
31702,2017-05-01
19574,2017-05-01
8279,2017-05-01
4499,2017-05-01
365,2017-05-01
23280,2017-05-01
90438,2017-05-13
84563,2017-05-21
80112,2017-05-28
71163,2017-05-09
54650,2017-05-17
15260,2017-05-03
14099,2017-05-23
9962,2017-05-22
5866,2017-05-23
83995,2017-05-17
52020,2017-05-12
33482,2017-05-09
6503,2017-05-13
1777,2017-05-11
11558,2017-05-01
77648,2017-05-01
98760,2017-05-01
98754,2017-05-01
98640,2017-05-01
98471,2017-05-01
98381,2017-05-01
98369,2017-05-01
98360,2017-05-01
98161,2017-05-01
97615,2017-05-01
97436,2017-05-01
97182,2017-05-01
97147,2017-05-01
96992,2017-05-01
96422,2017-05-01
96396,2017-05-01
96217,2017-05-01
96002,2017-05-01
95827,2017-05-01
95565,2017-05-01
95468,2017-05-01
95459,2017-05-01
95164,2017-05-01
95135,2017-05-01
95059,2017-05-01
94935,2017-05-01
94634,2017-05-01
93583,2017-05-01
93281,2017-05-01
93221,2017-05-01
92754,2017-05-01
92471,2017-05-01
92446,2017-05-01
92308,2017-05-01
92151,2017-05-01
91980,2017-05-01
91842,2017-05-01
91654,2017-05-01
91122,2017-05-01
91114,2017-05-01
90780,2017-05-01
90466,2017-05-01
90280,2017-05-01
90156,2017-05-01
90022,2017-05-01
89713,2017-05-01
89204,2017-05-01
89173,2017-05-01
88999,2017-05-01
88979,2017-05-01
88083,2017-05-01
87762,2017-05-01
87708,2017-05-01
86776,2017-05-01
86422,2017-05-01
85694,2017-05-01
85470,2017-05-01
85041,2017-05-01
84935,2017-05-01
84885,2017-05-01
84336,2017-05-01
84320,2017-05-01
84189,2017-05-01
83922,2017-05-01
83821,2017-05-01
83739,2017-05-01
83654,2017-05-01
83613,2017-05-01
83550,2017-05-01
83213,2017-05-01
82704,2017-05-01
82683,2017-05-01
82322,2017-05-01
82018,2017-05-01
81995,2017-05-01
81469,2017-05-01
80912,2017-05-01
80632,2017-05-01
80545,2017-05-01
80170,2017-05-01
79922,2017-05-01
79904,2017-05-01
79876,2017-05-01
79809,2017-05-01
79613,2017-05-01
79222,2017-05-01
78885,2017-05-01
78760,2017-05-01
78719,2017-05-01
78594,2017-05-01
78312,2017-05-01
78137,2017-05-01
77853,2017-05-01
77788,2017-05-01
77670,2017-05-01
77046,2017-05-01
76775,2017-05-01
75787,2017-05-01
75741,2017-05-01
75442,2017-05-01
74824,2017-05-01
74671,2017-05-01
74634,2017-05-01
74307,2017-05-01
73985,2017-05-01
73807,2017-05-01
73627,2017-05-01
71677,2017-05-01
71501,2017-05-01
71126,2017-05-01
71013,2017-05-01
70169,2017-05-01
69988,2017-05-01
69845,2017-05-01
69843,2017-05-01
69737,2017-05-01
69692,2017-05-01
68859,2017-05-01
68606,2017-05-01
68501,2017-05-01
68413,2017-05-01
67696,2017-05-01
67650,2017-05-01
67632,2017-05-01
67119,2017-05-01
66514,2017-05-01
66472,2017-05-01
65924,2017-05-01
65627,2017-05-01
64557,2017-05-01
64510,2017-05-01
64321,2017-05-01
64173,2017-05-01
64085,2017-05-01
63779,2017-05-01
63720,2017-05-01
63701,2017-05-01
63246,2017-05-01
62501,2017-05-01
62468,2017-05-01
62421,2017-05-01
61700,2017-05-01
61066,2017-05-01
60082,2017-05-01
59781,2017-05-01
58427,2017-05-01
58412,2017-05-01
58043,2017-05-01
57848,2017-05-01
57700,2017-05-01
57003,2017-05-01
56957,2017-05-01
56720,2017-05-01
56717,2017-05-01
56557,2017-05-01
56475,2017-05-01
56262,2017-05-01
56246,2017-05-01
56137,2017-05-01
56086,2017-05-01
55978,2017-05-01
55741,2017-05-01
55314,2017-05-01
55096,2017-05-01
55060,2017-05-01
55031,2017-05-01
54994,2017-05-01
54734,2017-05-01
54138,2017-05-01
54064,2017-05-01
53983,2017-05-01
53835,2017-05-01
53418,2017-05-01
52723,2017-05-01
52664,2017-05-01
52629,2017-05-01
52493,2017-05-01
52253,2017-05-01
51713,2017-05-01
51130,2017-05-01
51031,2017-05-01
50712,2017-05-01
50582,2017-05-01
50568,2017-05-01
50175,2017-05-01
50163,2017-05-01
50107,2017-05-01
49426,2017-05-01
49334,2017-05-01
48911,2017-05-01
48733,2017-05-01
48180,2017-05-01
47604,2017-05-01
46275,2017-05-01
45965,2017-05-01
45586,2017-05-01
45404,2017-05-01
45142,2017-05-01
45122,2017-05-01
44989,2017-05-01
44926,2017-05-01
44713,2017-05-01
44151,2017-05-01
43982,2017-05-01
43919,2017-05-01
43495,2017-05-01
43328,2017-05-01
42973,2017-05-01
42851,2017-05-01
42786,2017-05-01
42785,2017-05-01
42758,2017-05-01
42675,2017-05-01
42581,2017-05-01
41695,2017-05-01
41334,2017-05-01
41257,2017-05-01
40847,2017-05-01
39761,2017-05-01
39492,2017-05-01
39264,2017-05-01
38968,2017-05-01
38630,2017-05-01
38185,2017-05-01
37649,2017-05-01
37331,2017-05-01
36644,2017-05-01
36568,2017-05-01
36328,2017-05-01
36105,2017-05-01
35347,2017-05-01
35214,2017-05-01
34314,2017-05-01
34291,2017-05-01
34085,2017-05-01
34058,2017-05-01
33747,2017-05-01
33570,2017-05-01
33201,2017-05-01
33033,2017-05-01
32976,2017-05-01
32574,2017-05-01
32555,2017-05-01
32302,2017-05-01
32256,2017-05-01
32218,2017-05-01
32055,2017-05-01
31298,2017-05-01
31124,2017-05-01
30993,2017-05-01
30841,2017-05-01
30699,2017-05-01
30569,2017-05-01
29475,2017-05-01
29219,2017-05-01
28868,2017-05-01
28742,2017-05-01
28629,2017-05-01
28484,2017-05-01
28298,2017-05-01
28030,2017-05-01
27159,2017-05-01
26967,2017-05-01
26205,2017-05-01
26158,2017-05-01
25724,2017-05-01
25335,2017-05-01
25133,2017-05-01
24905,2017-05-01
24380,2017-05-01
24370,2017-05-01
24231,2017-05-01
24158,2017-05-01
23292,2017-05-01
23115,2017-05-01
22817,2017-05-01
22251,2017-05-01
22208,2017-05-01
22190,2017-05-01
22135,2017-05-01
21986,2017-05-01
21429,2017-05-01
21153,2017-05-01
20582,2017-05-01
20475,2017-05-01
20459,2017-05-01
19568,2017-05-01
19079,2017-05-01
18992,2017-05-01
18956,2017-05-01
18489,2017-05-01
18467,2017-05-01
17709,2017-05-01
16685,2017-05-01
16519,2017-05-01
16008,2017-05-01
15795,2017-05-01
15787,2017-05-01
15704,2017-05-01
15550,2017-05-01
15465,2017-05-01
15455,2017-05-01
15041,2017-05-01
14481,2017-05-01
13679,2017-05-01
13590,2017-05-01
13363,2017-05-01
12543,2017-05-01
12197,2017-05-01
11585,2017-05-01
11402,2017-05-01
11019,2017-05-01
11018,2017-05-01
10723,2017-05-01
10493,2017-05-01
10397,2017-05-01
10305,2017-05-01
10113,2017-05-01
10108,2017-05-01
9819,2017-05-01
9628,2017-05-01
9233,2017-05-01
8718,2017-05-01
7979,2017-05-01
7967,2017-05-01
7931,2017-05-01
7785,2017-05-01
7706,2017-05-01
7634,2017-05-01
7617,2017-05-01
7324,2017-05-01
7321,2017-05-01
7264,2017-05-01
7233,2017-05-01
7056,2017-05-01
6877,2017-05-01
6583,2017-05-01
6364,2017-05-01
6306,2017-05-01
5985,2017-05-01
4917,2017-05-01
4222,2017-05-01
3865,2017-05-01
3775,2017-05-01
3165,2017-05-01
3151,2017-05-01
2827,2017-05-01
2731,2017-05-01
2037,2017-05-01
2033,2017-05-01
1864,2017-05-01
1403,2017-05-01
745,2017-05-01
614,2017-05-01
469,2017-05-01
97844,2017-05-30
82423,2017-05-29
34356,2017-05-30
44444,2017-05-31
5057,2017-05-31
96571,2017-05-01
75756,2017-05-01
58213,2017-05-01
58020,2017-05-01
47229,2017-05-01
33128,2017-05-01
28445,2017-05-01
23252,2017-05-01
8810,2017-05-01
2683,2017-05-01
95725,2017-05-01
88668,2017-05-01
49946,2017-05-01
43150,2017-05-01
88469,2017-05-01
20733,2017-05-01
94226,2017-05-18
83173,2017-05-05
82503,2017-05-17
82431,2017-05-06
80524,2017-05-22
80316,2017-05-10
79576,2017-05-30
76875,2017-05-20
75562,2017-05-26
73213,2017-05-20
72090,2017-05-30
61792,2017-05-06
59719,2017-05-06
57344,2017-05-19
53840,2017-05-30
48949,2017-05-19
43884,2017-05-05
40251,2017-05-30
38974,2017-05-02
33966,2017-05-01
30272,2017-05-03
28841,2017-05-04
28196,2017-05-31
26406,2017-05-13
26035,2017-05-02
22925,2017-05-31
12924,2017-05-28
11419,2017-05-20
6754,2017-05-02
4848,2017-05-08
3120,2017-05-19
3016,2017-05-14
98859,2017-05-01
95394,2017-05-01
95142,2017-05-01
94333,2017-05-01
93613,2017-05-01
92938,2017-05-01
89053,2017-05-01
88198,2017-05-01
83714,2017-05-01
83515,2017-05-01
82081,2017-05-01
80907,2017-05-01
80331,2017-05-01
78603,2017-05-01
74425,2017-05-01
74387,2017-05-01
73891,2017-05-01
73533,2017-05-01
72215,2017-05-01
71976,2017-05-01
70813,2017-05-01
70422,2017-05-01
69743,2017-05-01
69676,2017-05-01
69377,2017-05-01
69089,2017-05-01
69011,2017-05-01
68625,2017-05-01
67937,2017-05-01
67565,2017-05-01
66278,2017-05-01
64653,2017-05-01
62866,2017-05-01
62699,2017-05-01
61284,2017-05-01
61193,2017-05-01
60536,2017-05-01
59111,2017-05-01
58008,2017-05-01
57573,2017-05-01
57212,2017-05-01
57125,2017-05-01
55015,2017-05-01
52860,2017-05-01
52042,2017-05-01
48589,2017-05-01
48454,2017-05-01
48004,2017-05-01
46585,2017-05-01
45968,2017-05-01
45609,2017-05-01
45052,2017-05-01
44830,2017-05-01
43585,2017-05-01
42979,2017-05-01
42230,2017-05-01
41562,2017-05-01
41154,2017-05-01
39535,2017-05-01
37208,2017-05-01
37169,2017-05-01
36241,2017-05-01
35934,2017-05-01
35459,2017-05-01
35039,2017-05-01
30860,2017-05-01
30375,2017-05-01
29211,2017-05-01
28638,2017-05-01
28540,2017-05-01
27598,2017-05-01
27081,2017-05-01
26614,2017-05-01
26547,2017-05-01
25010,2017-05-01
22716,2017-05-01
22634,2017-05-01
20438,2017-05-01
20346,2017-05-01
20136,2017-05-01
19332,2017-05-01
19056,2017-05-01
18400,2017-05-01
18209,2017-05-01
17882,2017-05-01
17171,2017-05-01
16006,2017-05-01
15686,2017-05-01
13822,2017-05-01
12618,2017-05-01
12272,2017-05-01
9139,2017-05-01
8090,2017-05-01
6919,2017-05-01
6135,2017-05-01
5995,2017-05-01
4646,2017-05-01
4149,2017-05-01
2912,2017-05-01
990,2017-05-01
329,2017-05-01
59687,2017-05-01
42597,2017-05-01
84432,2017-05-01
83178,2017-05-01
70930,2017-05-01
56144,2017-05-01
1654,2017-05-01
47363,2017-05-01
54749,2017-05-01
26086,2017-05-01
38862,2017-05-01
98453,2017-05-01
97865,2017-05-01
95125,2017-05-01
94951,2017-05-01
92792,2017-05-01
92536,2017-05-01
91073,2017-05-01
90444,2017-05-01
89356,2017-05-01
88197,2017-05-01
87998,2017-05-01
87402,2017-05-01
87061,2017-05-01
82800,2017-05-01
82443,2017-05-01
79643,2017-05-01
78934,2017-05-01
78725,2017-05-01
78022,2017-05-01
77998,2017-05-01
77667,2017-05-01
76589,2017-05-01
75834,2017-05-01
75684,2017-05-01
73817,2017-05-01
72134,2017-05-01
71570,2017-05-01
68014,2017-05-01
63189,2017-05-01
61344,2017-05-01
60268,2017-05-01
60106,2017-05-01
58418,2017-05-01
54774,2017-05-01
52771,2017-05-01
51421,2017-05-01
51121,2017-05-01
50988,2017-05-01
48512,2017-05-01
48297,2017-05-01
48072,2017-05-01
46079,2017-05-01
45795,2017-05-01
45704,2017-05-01
45053,2017-05-01
42722,2017-05-01
40322,2017-05-01
40291,2017-05-01
40133,2017-05-01
38150,2017-05-01
37988,2017-05-01
35951,2017-05-01
32571,2017-05-01
31792,2017-05-01
26549,2017-05-01
25875,2017-05-01
23446,2017-05-01
20591,2017-05-01
19848,2017-05-01
19386,2017-05-01
17548,2017-05-01
17135,2017-05-01
16707,2017-05-01
16336,2017-05-01
16144,2017-05-01
15597,2017-05-01
13672,2017-05-01
12384,2017-05-01
12194,2017-05-01
9226,2017-05-01
5811,2017-05-01
5202,2017-05-01
1814,2017-05-01
1185,2017-05-01
395,2017-05-01
91649,2017-05-01
20201,2017-05-01
12441,2017-05-01
1285,2017-05-01
75444,2017-05-01
21430,2017-05-01
8675,2017-05-01
60035,2017-05-30
98865,2017-05-01
95581,2017-05-01
94085,2017-05-01
93470,2017-05-01
93182,2017-05-01
91492,2017-05-01
91108,2017-05-01
89897,2017-05-01
80226,2017-05-01
78682,2017-05-01
75342,2017-05-01
74931,2017-05-01
74046,2017-05-01
73099,2017-05-01
71691,2017-05-01
71254,2017-05-01
68657,2017-05-01
68205,2017-05-01
68079,2017-05-01
66046,2017-05-01
63743,2017-05-01
58986,2017-05-01
58798,2017-05-01
58333,2017-05-01
55425,2017-05-01
52676,2017-05-01
49377,2017-05-01
48879,2017-05-01
47236,2017-05-01
46514,2017-05-01
46163,2017-05-01
45305,2017-05-01
42626,2017-05-01
39884,2017-05-01
39551,2017-05-01
35271,2017-05-01
26224,2017-05-01
23422,2017-05-01
22375,2017-05-01
22232,2017-05-01
21636,2017-05-01
19361,2017-05-01
15495,2017-05-01
8436,2017-05-01
8164,2017-05-01
5317,2017-05-01
1889,2017-05-01
92624,2017-05-01
85481,2017-05-01
80593,2017-05-01
68945,2017-05-01
64347,2017-05-01
61978,2017-05-01
59654,2017-05-01
55414,2017-05-01
55405,2017-05-01
54988,2017-05-01
53679,2017-05-01
48486,2017-05-01
48413,2017-05-01
48110,2017-05-01
46438,2017-05-01
37840,2017-05-01
36887,2017-05-01
31719,2017-05-01
31634,2017-05-01
31250,2017-05-01
29276,2017-05-01
23739,2017-05-01
22508,2017-05-01
16335,2017-05-01
15924,2017-05-01
15608,2017-05-01
14120,2017-05-01
13158,2017-05-01
10351,2017-05-01
7171,2017-05-01
2979,2017-05-01
1647,2017-05-01
944,2017-05-01
40907,2017-05-01
81450,2017-05-03
98542,2017-05-01
98847,2017-05-01
98541,2017-05-01
98477,2017-05-01
97526,2017-05-01
92832,2017-05-01
92533,2017-05-01
91657,2017-05-01
89983,2017-05-01
88838,2017-05-01
88566,2017-05-01
88091,2017-05-01
87900,2017-05-01
86256,2017-05-01
86004,2017-05-01
82552,2017-05-01
82140,2017-05-01
82068,2017-05-01
80778,2017-05-01
80658,2017-05-01
78549,2017-05-01
78145,2017-05-01
76103,2017-05-01
74217,2017-05-01
74146,2017-05-01
73545,2017-05-01
72922,2017-05-01
69160,2017-05-01
68927,2017-05-01
67674,2017-05-01
66815,2017-05-01
65880,2017-05-01
65789,2017-05-01
65732,2017-05-01
65030,2017-05-01
63661,2017-05-01
61600,2017-05-01
61259,2017-05-01
60427,2017-05-01
60155,2017-05-01
59057,2017-05-01
58935,2017-05-01
58224,2017-05-01
57873,2017-05-01
56924,2017-05-01
55502,2017-05-01
53129,2017-05-01
52327,2017-05-01
52161,2017-05-01
51393,2017-05-01
51178,2017-05-01
49560,2017-05-01
49019,2017-05-01
47719,2017-05-01
46013,2017-05-01
45629,2017-05-01
44815,2017-05-01
44490,2017-05-01
44432,2017-05-01
44137,2017-05-01
42938,2017-05-01
42016,2017-05-01
42008,2017-05-01
41317,2017-05-01
41142,2017-05-01
41125,2017-05-01
38517,2017-05-01
38373,2017-05-01
38074,2017-05-01
37296,2017-05-01
35495,2017-05-01
34050,2017-05-01
32756,2017-05-01
28943,2017-05-01
28720,2017-05-01
27324,2017-05-01
23914,2017-05-01
23672,2017-05-01
23554,2017-05-01
22833,2017-05-01
21968,2017-05-01
19366,2017-05-01
16291,2017-05-01
16062,2017-05-01
14220,2017-05-01
14180,2017-05-01
12867,2017-05-01
11569,2017-05-01
10829,2017-05-01
10769,2017-05-01
9400,2017-05-01
5720,2017-05-01
5328,2017-05-01
75389,2017-05-01
18055,2017-05-01
94742,2017-05-30
82361,2017-05-30
79465,2017-05-31
70590,2017-05-31
69817,2017-05-31
66103,2017-05-31
61571,2017-05-31
56515,2017-05-30
52417,2017-05-30
46957,2017-05-30
24204,2017-05-30
21420,2017-05-31
15884,2017-05-31
10168,2017-05-31
1929,2017-05-30
93327,2017-05-07
85867,2017-05-18
85507,2017-05-15
71797,2017-05-09
69154,2017-05-01
52980,2017-05-06
32536,2017-05-05
18104,2017-05-10
17625,2017-05-08
63724,2017-05-01
16354,2017-05-01
14876,2017-05-01
37802,2017-05-08
15526,2017-05-01
50490,2017-05-01
61842,2017-05-01
54793,2017-05-01
3309,2017-05-01
84307,2017-05-01
52949,2017-05-01
36902,2017-05-01
35234,2017-05-01
29941,2017-05-01
72070,2017-05-01
28947,2017-05-01
58131,2017-05-01
54979,2017-05-01
39981,2017-05-01
26431,2017-05-01
92763,2017-05-01
94136,2017-05-01
31861,2017-05-01
98384,2017-05-01
28572,2017-05-01
23063,2017-05-26
23309,2017-05-01
61771,2017-05-01
29911,2017-05-01
97588,2017-05-01
92667,2017-05-01
86421,2017-05-01
86127,2017-05-01
86029,2017-05-01
82840,2017-05-01
80076,2017-05-01
77092,2017-05-01
74813,2017-05-01
66459,2017-05-01
54586,2017-05-01
54091,2017-05-01
53545,2017-05-01
45702,2017-05-01
45333,2017-05-01
44120,2017-05-01
35540,2017-05-01
34762,2017-05-01
28922,2017-05-01
28146,2017-05-01
25639,2017-05-01
24953,2017-05-01
17245,2017-05-01
16552,2017-05-01
15543,2017-05-01
10275,2017-05-01
5220,2017-05-01
59193,2017-05-01
4011,2017-05-01
3453,2017-05-01
85873,2017-05-01
69970,2017-05-01
9376,2017-05-30
80594,2017-05-01
91263,2017-05-01
39365,2017-05-31
87929,2017-05-01
86529,2017-05-01
59672,2017-05-01
58432,2017-05-01
56598,2017-05-01
55464,2017-05-01
44497,2017-05-01
27554,2017-05-01
5814,2017-05-01
98716,2017-05-01
98691,2017-05-01
97437,2017-05-01
96764,2017-05-01
96338,2017-05-01
96166,2017-05-01
96125,2017-05-01
95572,2017-05-01
95428,2017-05-01
94314,2017-05-01
93537,2017-05-01
93122,2017-05-01
92874,2017-05-01
92299,2017-05-01
91243,2017-05-01
90797,2017-05-01
89594,2017-05-01
88976,2017-05-01
88460,2017-05-01
87950,2017-05-01
87802,2017-05-01
87205,2017-05-01
87058,2017-05-01
86934,2017-05-01
86243,2017-05-01
85982,2017-05-01
85757,2017-05-01
83126,2017-05-01
82775,2017-05-01
82074,2017-05-01
81201,2017-05-01
80538,2017-05-01
80498,2017-05-01
